"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196.93372513684","1229.05738739866","1297.62141278249","1363.63532477609","1452.19149713922","1558.50976536786","1666.8879019441","1732.361687837","1821.5909598392","1962.83455969377","2050.00705155983","2153.16761234105","2229.42173894077","2403.29612566908","2612.05181394318","2856.17619458387","3129.71980764523","3407.96313442448","3543.88732175554","3779.97447477355","4084.55807169787","4336.46159734734","4712.83282343293","4923.13367143448","5117.57377638017","5353.19695298079","5729.00062910874","6077.77622569788","6648.98749304948","7088.51662233303","6969.47212420255","8015.35674462811","9129.6017328325","10176.3569453945","10972.8870100059",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46214.2031328244","49295.4588830589","50355.3902272741","49503.2160729484","48903.5633648868","48052.3935813669","48569.1476184307","48795.6568426835","48867.2343493853","47494.6500012704","48643.5914969922","47380.7878428477","45466.0110734721","48078.1030737004","51225.309265116","53548.1791867027","54638.7412342115","55029.8534291175","57236.0334591266","54787.3375051519","58828.7075224838","64125.2177225838","65033.6161818077","62202.8859202572","62578.0708415156","53930.8273872622","49937.0668103808","53120.4572456269","59377.8025368768","59560.2537904546","47518.4877485153","62690.4966645929","71968.074955888","71564.800028565","71243.4311791406",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1467.99328613281","1598.86901855469","1709.70544433594","1793.81896972656","1805.20349121094","1902.43005371094","2005.60961914063","2358.26098632813","2427.79565429688","2475.06665039063","2616.46459960938","2769.4228515625","2898.138671875","3058.10375976563","3215.236328125","3407.35180664063","3637.32666015625","3836.48901367188","3937.52685546875","3731.61474609375","3805.62744140625","4112.21875","3710.376953125","3724.9599609375","4260.57177734375","4217.01025390625","4470.35498046875","4252.42138671875","4199.25048828125","3914.2255859375","3348.57836914063","3248.9755859375","3355.37817382813","2420.65795898438","2127.400390625",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.07729101075","1560.85968440626","1572.89009404313","1587.77652666416","1578.09460534737","1656.26724973061","1679.11494146933","1719.04799845104","1798.39199954837","1893.0328371207","1963.27509878739","2043.85289540933","2026.77782446969","2130.50797474486","2236.29400949837","2350.20037042455","2422.09761798858","2499.31582882192","2580.71949180217","2605.72280250701","2662.50486626479","2684.94989722318","2764.26130708482","2768.76818711984","2853.80456250635","2994.28032714875","3101.12348494108","3234.36158194088","3380.21596529445","3647.95137357242","3752.91947490817","4173.67741399619","4530.22059496055","4777.61451861578","5110.39969800342",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23815.1597264713","25530.3666982244","27021.840881851","30062.1391659164","33057.5376985057","35090.0687488309","36872.7035848938","39286.4321601725","37559.6121638987","39948.7801331011","43781.2691496809","43109.0641940157","45083.2529904573","48778.2983301244","54383.8062332219","58821.6934650901","64060.5686042424","68804.9832153264","67735.3480852019","66212.962556152","75400.5557984177","80052.3914982651","82107.7270892092","83088.3185411658","84555.2446100826","87156.187383315","89901.8159165036","95744.1821600957","103963.36329269","105335.291974111","101518.31798444","132617.354020876","143094.949896959","143786.136293013","150689.301625826",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1266.28849573469","1345.82243950868","1505.20372927072","1555.55102036525","1667.65155990925","1820.51383512062","1830.05198941878","1792.69282919196","1785.438491952","1754.07161034187","1502.90089118674","1387.20798003649","1343.75089557771","1433.10771425603","1556.47840877749","1693.18184242099","1786.14644129908","1868.76107138573","1989.02116043348","2021.45914608512","2182.21600810863","2306.27506664892","2320.44909027766","2394.47003981955","2377.38053088977","2353.78728249487","2421.19012038762","2454.0442235333","2493.97769162709","2511.99788728473","2405.30256166037","2518.42162368541","2697.4404319711","2800.82371820652","2872.47876193859",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1382.02162141178","1445.33665303637","1220.17057304523","1269.07526650081","1266.06583665652","1187.47720409945","1224.55526032216","1157.43929250999","1179.67309085036","1166.64230603099","1242.07431827801","1121.24259939132","1359.91725413601","1457.80167818792","1541.00571374326","1614.5036211509","1697.69680421278","1769.77972125467","1824.24498367556","1814.0708691735","1900.38515206703","2042.70009101399","2317.1913997528","2700.73807805259","2762.04553745948","2560.04985807593","2634.9252433025","2501.4531554482","2640.47566787646","2705.13854735265","2721.34184517493","2851.95208070348","3146.79294389687","3371.34754178798","3515.56271258888",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2856.33834692324","2945.04863751904","3171.42533531421","3390.36781152849","3590.86515581495","3807.72603770835","3879.84269787887","4043.23049999844","4171.27578577095","4297.56129218208","4422.44510574248","4542.92587192498","4671.55302828125","4828.70297067138","4997.59385258021","5291.66962299243","5694.52330884091","5949.42640611971","6174.69155154574","6062.67571951558","6247.91452716829","6593.67806808022","6708.39032246284","7092.58852133297","7503.71105811981","7933.73697858999","8455.61614773975","8965.2189086345","9203.76216310773","9756.7521864595","9392.68913817943","10809.713399518","11875.9648066233","12679.5768752061","13264.027090968",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44426.4754371403","47679.1466235324","52063.9463025736","53713.4483344714","57251.795597303","57583.9069425178","60223.9128467427","61113.9018661653","63738.5738721939","67434.1560064444","71744.0519986492","71723.6242187251","61969.8285368182","58926.1403701298","56239.9592730018","51274.2154785964","50770.3673195862","52909.2224071252","52247.2078276415","53033.0563376235","52463.4196397748","54460.9058332865","57444.1193582109","55206.5812324405","64745.1316780701","75941.4899090162","","",
"Somalia, Fed. Rep.","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.071795829797","460.576960727762","476.638657092791","380.275356905584","389.431736680746","413.185281183724","410.594586011621","424.600856356376","443.803186913203","467.060922117287","491.527329981969","517.475206104713","547.37415477772","580.28495553937","619.158298420467","659.137580504202","700.174057965459","739.209469334926","773.780862193039","815.131435995058","881.38311305094","1002.9322657147","944.404567280324","1127.71922200338","1341.38999678728","1468.50438474605","1596.81409178022","1551.61461389838","1548.09792808184","1454.33348080341","1392.46425983265","1486.75765710824","1556.52308834052","1600.76362114264",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5021.0949336075","5432.56429247283","6038.65160451682","6458.94213420734","5895.28744201351","6414.34095933836","6803.49185004108","7562.727250162","8023.9565828202","8716.29241022421","9397.61852791871","10465.5630836128","11685.8220481971","13122.5030713165","13031.2145239837","13321.5066928033","14298.3237802577","14506.1792743387","15246.9891206157","15296.1762770253","15550.4859018426","16455.0476182167","17285.2170958971","18468.666104895","20586.9939399294","21013.0399401927","23406.3429959064","26242.3468505296","28748.3832904482","31867.3818560432",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1914.80267839582","1944.35956548322","1937.3351295672","1915.27582315993","1925.77554659654","1982.36406009213","2065.42727718227","2138.25318162559","2164.52958878892","2188.23862350888","2256.81847152451","2342.52491794979","2461.87998262869","2552.0821894082","2716.81368994559","2889.60046883979","3072.0903416893","3255.17842154007","3393.73518602844","3413.92575913215","3553.62910355267","3678.57280082159","3669.42911894975","3810.18188956627","3964.66073642502","3947.54711918225","3957.44196917561","4072.09327400499","4088.20747042234","4249.63066135095","4151.44828313032","4432.82950219903","4806.69201749983","4971.50597955885","5136.59125932412",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2887.37415932878","2911.0429729878","2948.0500149385","2718.04847850752","1417.38566439045","1916.8535588619","1372.75618491146","1154.88686304107","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778.87880822031","1800.32603396982","1788.0462358153","1770.9104053181","1779.82230629374","1831.61660850172","1910.08371218708","1975.75388612958","1996.21330486885","2018.27335830284","2081.74794609614","2161.76775316868","2268.53996486275","2347.31693679613","2501.4400939116","2663.21097714726","2833.90991663186","3006.06949372192","3137.80622270094","3161.14035423634","3296.30753648932","3418.87754932641","3418.68922835235","3552.71855223376","3715.32636918918","3715.02346573758","3746.96923313552","3864.90387981064","3888.60447524193","4048.57192450963","3976.60691586235","4247.46217094609","4609.4935974602","4779.42624854992","4949.7734396805",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6580.97321143223","6726.00533567069","6810.56880501999","6970.81259103321","7272.28905359438","7647.5948555985","7963.8212434435","8445.16576514491","8672.78895864096","9043.28562322458","9662.75889236457","10059.3304792037","10498.33918229","11127.6652739699","11813.8975225512","12563.3790202538","13774.4575854559","14712.8232097049","15213.8051664922","14732.4594461561","15147.9149236838","15796.4232678259","16172.8398132568","16433.54824045","16859.2747922456","16738.9681282262","17229.7146252573","18222.1247693076","19006.8082258273","20292.4873480633","19032.420824325","21203.4309835076","24209.2404811735","25816.1058270512","28234.3051988812",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1504.39524002616","1539.92825538325","1556.1723028846","1581.48569256943","1622.61932710044","1662.67844056238","1692.57951381916","1714.38768207392","1753.90494504665","1801.54861390926","1830.36629942706","1897.87411122439","1944.99838482036","2093.50493378321","2170.94121914898","2329.01423017277","2550.59553998213","2650.1038762996","2801.83579340874","2845.73589383231","2858.56899092769","2914.21285695222","2694.65726490631","2945.73664283744","3233.3568807314","3171.50905832741","3319.54261733278","3436.31010124694","3941.03280858409","4655.48496449805","5144.53560286014","5732.69456061536","6033.6811722183","6149.98146081928","6229.50833298788",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6492.70049565011","6851.64461553957","6992.41260604233","6650.48184572562","6973.15946908371","6999.53387531282","7047.63707587903","7421.59415416974","7520.86178300278","7367.33191473265","7535.45294158294","7865.10262346231","8045.7598267146","8551.63742854977","9388.81890796976","10013.9196135296","10802.5481845432","11530.1565508683","12097.3491165234","12392.9333583436","13039.4491198099","13926.2226223035","15184.9254680409","16172.6961959961","16597.5853539637","16543.5743051372","14475.3069644921","17567.6802396432","17855.4787141437","19771.5473885151","16946.8942361914","18458.234999681","20078.836554595","21135.5456365134","22066.7320723321",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8632.67299573573","7618.053939013","7265.58370670405","7564.17448106839","8172.84858542871","8806.02930655644","9496.04244660815","10134.7236256942","10665.7089392657","10725.6433995967","11367.5695884816","12368.6582146251","13291.7864712556","14090.0727870002","15167.9255343271","16570.2574196157","18909.7761670032","21233.0373499779","23714.1353570991","23065.3754765203","25384.4911366354","26201.6502820886","27022.7747321382","28075.4326236719","29108.072180194","30156.0270992722","29867.9803390081","30245.7825869756","31509.8187291635","33985.6758419661","35327.9439165588","38346.0935768177","41096.018502098","43949.8572125349","47180.8487662884",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13481.8303652898","12689.3908795719","12287.4773672495","12967.2668098484","13965.8840410834","13628.1980782251","14279.0210291904","15253.3050503588","15992.4435924108","17006.7426541486","17887.7797417869","18765.4481075968","20004.2990959715","20918.2432608605","22590.7921299544","23682.3710849153","25576.5193167046","27469.0412988567","29460.9414243515","27214.4653147546","27582.4977417186","28715.6339954963","28786.7105517686","29634.0657611471","30571.9753019832","31344.6289743058","33575.1775435757","36180.0384547624","38620.2045436305","42373.2506369279","41767.2579899957","45914.0572392406","51079.1780691932","53952.2047300024","56530.6296825064",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20381.8091023435","20688.1033531469","20792.1041275876","20724.5561730328","21842.9447140329","23068.858633924","23942.848428223","24811.0300423005","25895.3520282094","27496.4398421297","29629.8986478258","29949.2154477421","30987.2674908129","31791.5777659451","33809.3854968014","34198.3864576781","37679.7205412732","40814.2916498067","41906.6990173542","40073.1481544863","41956.1290051562","44332.5217389078","45206.9864434727","46098.2321368832","46841.4019746739","48785.1551864585","50289.7687144136","51474.1199115161","53122.438677218","57046.4463076951","57489.2657196219","62731.700616293","66375.6164555727","67258.8461000938","71030.4601718093",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3217.76936866534","3251.85456076608","3305.06447422849","3388.28737944571","3544.09994291675","3796.06525402439","3935.37443957337","4058.59107783395","4157.31606445527","4293.69584417521","4422.62770357704","4527.95313953591","4761.77668321386","5009.87782681402","5298.94785392543","5761.45610732418","6263.58501274895","6680.00557786244","6818.48144007441","6923.38188231267","7230.86004359533","7504.14896572489","7756.33825656685","8233.6040681314","8367.59716082908","8393.35393669388","8488.39432616799","8586.29809952743","8536.99394749905","9248.27636899416","9297.5881020884","9946.04055370333","10665.4994162858","11322.2286283713","11784.2800637308",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36454.0882416339","37736.4056799196","39730.5467349267","35520.5138693527","36178.1870158544","43514.2365385271","44587.5911500766","44845.106868735","44479.2967076826","41653.2008964784","45715.6970519376","38901.4867603712","40507.0672411717","47005.4692201475","49826.1146271296","52084.7924354009",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8954.94515086132","9387.46491301342","10242.988676183","11019.5660238991","10691.7724799326","10808.8100201682","11930.7988905999","13457.5768218122","13674.5481055404","13852.8794973376","14637.9590709133","14614.8329926864","14569.6256457696","14141.7230046746","14160.4071686004","15846.0514029555","17503.1964981748","19473.4206754148","18880.5748562445","18453.4410730348","18981.6586503443","21780.7075576057","22263.822159947","22487.2497747","24984.526915426","25435.2289894362","28811.3970334958","30674.6487335442","32091.2988657346","34219.061370118","31055.9442055039","29979.8272686091","29972.8758315937","31780.7838341965","33238.5800343754",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3265.07029374996","3455.89227013449","3502.17511543737","3737.65751831376","4592.83860100874","4772.4616766716","4650.06687798544","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27668.7638300013","29246.5914259697","22712.4992116747","22316.4440292076","22974.0775614285","20614.3450494152","20907.6845334633","22477.7359438826","24012.8725763975","25578.2219734804","25685.7772993112","31151.4748574464","31173.3797811743","19530.0254075613","25056.4880515569","30220.8240138134","35336.7403511449","37954.3876543471",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","962.448562511403","1041.14162016256","1102.29444864156","928.982879271592","1021.2284438366","1010.02848770483","1005.74847120339","1044.25513418716","1091.20544539735","1061.14743080036","1039.06955283557","1146.97959315935","1220.44985923196","1371.83733369973","1800.4564602371","2092.6770426581","2070.12978802095","2143.70535346626","2175.45480934163","2083.77611718024","2318.39844293894","2388.16512149441","2435.1240819184","2110.24705136988","2133.18441198787","2377.51137185751","2120.08751553857","2097.14425483604","2227.81335372611","2351.6533976774","2185.99034173537","2435.072746511","2845.04838304237","2931.57900890409","2961.9319239201",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1484.28456067493","1627.96915978412","1810.03382855988","2017.78510275851","2241.4355095903","2475.44839508812","2707.98361229926","2903.97713230498","2927.81121685311","3109.61233036623","3381.22251945189","3646.29012278209","3953.088561197","4339.05913395028","4804.75690927641","5380.53064056509","6072.82281542659","6911.02423644897","7563.71712343316","8113.94909472994","8929.28891202097","9782.78916603239","10642.0487865323","11304.5974560022","11887.1463913694","12284.0733294489","12885.9900912653","13640.3010629058","14752.3755924652","15858.9664236433","16193.227520365","18167.7024067235","20149.1118362942","21909.4340920949","23509.2673637306",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6903.84409400604","6688.10051930949","6223.33088628443","6066.78174433049","5618.07134516168","5706.57359847494","5840.75403259462","6113.40156274865","5752.0218392559","5955.22297904493","6592.57370877316","6966.79468057892","7460.01416490505","8163.72357893459","9104.44534757229","10116.7943441935","11964.1200728389","13366.5009145431","15241.2046255387","14856.2029601945","15903.4746759607","17500.5177647337","18490.5010589392","19757.0732640443","20189.9479989636","19984.447920309","20549.8214869738","21926.0915480953","23474.0007392626","25300.6453093507","25732.5245297428","29735.8188664757","32847.9133688228","35472.5783563845","37643.2763186279",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1110.1689803704","1107.33525308732","1057.16054807358","924.562672325943","1081.8014976821","1140.39943945189","1217.77604239129","1372.74806144987","1318.33668241399","1331.9869503475","1314.73715657784","1320.13592825557","1357.00956946301","1439.8515206403","1427.00202406577","1367.51041342189","1407.06799926983","1387.20059598512","1429.30678423965","1474.18400447056","1537.0546089113","1615.98236269349","1645.31381856677","1715.36169204481","1803.14911257134","1879.66940004825","1932.9272172408","1985.52568595321","2067.09131262388","2214.71375053039","2356.75859666213","2577.20196322069","2852.06442925895","3071.51216831953","3239.09143737535",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4450.52121164215","4914.08122630336","5346.68009441013","5834.31650516081","6341.24133280717","6900.73895701844","7322.41464672146","7147.61289943859","6589.55842688859","6901.27189271926","7289.10499432356","7632.01609417121","8148.43702909083","8824.06945008499","9545.33813809417","10169.0453611636","10912.4427926329","11723.0995588653","12062.1598751814","11964.0529467715","12932.2633444457","13227.454108915","14616.6497925392","15215.9492506383","15365.3175402829","15791.1714762207","16671.2506902144","17573.339815536","18876.2208766741","19963.3918407099","19163.7415152349","20242.7700035656","22243.0747727026","23519.2120979823","24708.2439372088",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2582.74111119792","2416.74694594762","1721.38203935758","1453.73414941001","1148.38303208101","1005.61413217031","836.429096851095","854.823520854135","904.966780638461","946.825049327464","1036.12988868059","1138.74372892552","1256.95258174881","1395.64684232567","1550.072020439","1672.73374996313","1810.29125697328","1966.22189890915","2120.01845704928","2171.36091638488","2291.07823631732","2455.97278263399","2679.0692960897","2918.56048007357","3151.72452793203","2975.47097476092","2913.85679547445","3017.00314887354","3069.10385079592","3459.97365083434","3653.95976759112","3985.91247611219","4514.17512398164","4963.58295264504","5405.98011619139",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5320.5370235096","5117.42736907035","4350.53369794857","4422.12556745425","3658.74295311534","3404.84898017059","3636.47981794861","3222.37901251135","3431.57601757848","3980.65459569523","4208.66515457033","4401.30380449396","4392.82381539457","4536.19781505202","4798.15317447398","5489.34542179295","6163.85018154343","6901.0175688569","7915.54792420973","8285.01893015361","8971.61628736812","10282.7266190528","11035.451277853","11722.8086272577","12476.5344358387","12714.8137240363","12919.371222426","13278.4030353381","14368.4621432532","15477.7237643978","15090.9394971778","16434.1399060353","18340.1112805299","19828.9248461199","20407.8009519632",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6268.70843751471","6594.4588905927","6821.62834699861","7013.03252156454","7376.59229648075","7498.96512701479","7775.65126305739","8199.95258991537","8372.57572893981","8360.44965262699","8737.29693272498","8857.77612566857","8893.11163312287","9133.55916908286","9813.62195156991","10453.0510671157","11367.8998035004","12179.7348591103","12804.7120357421","12568.7134322869","13366.9437032569","14271.4484865166","14588.7957321614","15077.1341770066","15395.655226592","15182.0558537048","15445.5852520138","16098.4083937767","16795.4634757215","17205.7805095481","16552.48557273","18567.0149020827","20711.3576224084","21800.8030597791","22685.6067799932",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685.279386777949","766.286876381247","842.937847318407","925.369843095756","984.806841848024","1043.40798074691","1116.28710082109","1148.89469560724","1107.95282083234","818.973975459475","1483.17000112853","1618.64404121863","1416.88553891676","1355.18642804328","1378.85409868054","1434.82197813042","1377.11345210832","1515.70896671524","1675.04569482689","1810.18605794753","1955.32969499557","2065.96056012268","2386.13589971758","2566.03070650416","2859.86061637696","3107.57190164098","3390.76221557073","3463.11730297031","3561.2877375981","4556.61425715787","6132.08299806495","6824.79233858928","5728.22147284378","4806.14014290568","4758.39202005466",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3696.12823439364","3979.35538152825","4148.66349941984","4188.32023438152","4244.59058039583","4350.45377803798","4582.20388362196","4704.17850335286","4900.07631344762","5072.00418397413","5383.2365956585","5540.76785289266","5696.45928241923","5826.86207553638","6306.74954278978","6660.69831660694","7076.24083347105","7529.38314654872","7749.21208399762","7824.55716371679","8121.86139925837","8146.0949387857","8332.74604127215","8314.19543297811","8207.26050466993","7907.16452461693","8010.41099270891","8338.96987724354","8699.02616737834","8704.03506932329","8779.90132251335","9319.67434186351","10260.2634270376","10743.7508741839","11079.9436342055",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2415.75673319334","2652.4756315494","2716.3041965147","2882.29906727973","3087.69302045637","3346.79952151991","3409.53731725311","3433.84091084189","3527.02647163628","3635.69960249725","3833.92767581697","3955.22854483513","4170.93724886821","4231.45362875342","4235.12041303239","4314.54719822881","4327.44661888542","4315.94450579455","4600.34882862684","4383.81130248019","4465.46050009263","4855.42923652355","4996.44460870387","5119.69475316836","5335.91583849223","5471.79686971112","5920.1573874442","6229.07019944034","6402.75723742173","6488.59744638222","6689.85928964051","7034.92496985232","7393.79648926129","7852.76498057614","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196.93372513684","1229.05738739866","1297.62141278249","1363.63532477609","1452.19149713922","1558.50976536786","1666.8879019441","1732.361687837","1821.5909598392","1962.83455969377","2050.00705155983","2153.16761234105","2229.42173894077","2403.29612566908","2612.05181394318","2856.17619458387","3129.71980764523","3407.96313442448","3543.88732175554","3779.97447477355","4084.55807169787","4336.46159734734","4712.83282343293","4923.13367143448","5117.57377638017","5353.19695298079","5729.00062910874","6077.77622569788","6648.98749304948","7088.51662233303","6969.47212420255","8015.35674462811","9129.6017328325","10176.3569453945","10972.8870100059",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778.8788082203","1800.32603396982","1788.0462358153","1770.9104053181","1779.82230629374","1831.61660850171","1910.08371218708","1975.75388612958","1996.21330486885","2018.27335830284","2081.74794609614","2161.76775316868","2268.53996486275","2347.31693679613","2501.4400939116","2663.21097714726","2833.90991663186","3006.06949372192","3137.80622270094","3161.14035423634","3296.30753648932","3418.8775493264","3418.68922835235","3552.71855223376","3715.32636918918","3715.02346573758","3746.96923313552","3864.90387981064","3888.60447524193","4048.57192450963","3976.60691586235","4247.46217094609","4609.4935974602","4779.42624854992","4949.7734396805",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6877.6213482688","7273.63667730941","8129.04428822623","8209.29037754701","8630.58892418054","9099.03430064495","9882.72571803915","10768.804525503","11735.1401681215","12812.41551087","13953.1361523366","14797.1038365267","16141.2357287613","18742.6419219735","20673.7458449273","23536.0268722394","27393.3505461307","29354.5290108253","30807.2848519922","29601.6194466575","30778.3127370297","31077.796969852","31883.2297483766","31746.2050888891","32026.5305704185","29825.4643214665","28231.6957752039","28504.5928437795","28680.2672030791","29453.5230005341","26862.9417710355","30424.6648858287","32988.8093757144","34620.3860516966","36021.1259580231",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3779.68467395707","3975.39801598137","4292.1528834068","4401.1996005297","4555.48683891089","4686.17039756849","5039.71098016721","5332.77991050534","5579.38725673079","5929.90090218076","6278.98680881057","6593.38196542465","6715.11078442505","7098.4235616264","7671.84535965305","8116.9548993789","8728.65712549853","9479.35063936328","9975.022321259","10237.08899945","10555.0887033221","10435.9956675373","10614.531301194","10671.569727457","10946.8935757639","10782.5438382441","10993.6638464521","11288.7800135085","11841.4061980603","12494.7905733455","11918.066205483","12444.3264026887","13608.0725802241","14009.5192313256","14451.2544977748",
